Inner Fire,You can call the fire inside you into the palm of your hand.
Innocuous,"Halflings have been unobtrusive assistants of larger folk for untold ages, and your people count on this assumption of innocence."
Inoculation,"You have practice combating plague, and your patients are less likely to succumb to the same disease again for a time."
Insider Trading,"+1 to Work Camp, Establish Trade Agreement, and Trade Commodities activities"
Internal Cohesion,Axis's order suffuses your body and helps it maintain coherency.
Internal Compartment,You can hide a small object of up to light Bulk inside a hollow cavity on one of your forearms.
Intimidating Glare,Demoralize a creature without speaking
Intuitive Cooperation,"You are accustomed to working alongside others, relying on each other to get by."
Intuitive Crafting,Your affinity with process and order makes you a natural artisan.
Inventive Offensive,You can jury-rig your weapons to perform in unexpected ways.
Iron Belly,"A good laugh comes from the belly, and by laughing every day, yours has grown quite strong."
Iron Fists,"Your fists have been forged by battle, your naturally tough skin and dense bone further hardened by conflict."
Iron Repercussions,Disobeying your Iron Command has lasting consequences.
Irrepressible (Ganzi),Your contrary nature means you bounce back with prejudice.
Iruxi Armaments,Your weapons are those you were born with.
It Takes a Village,Your community bond creates better dynamics when working together.
Jungle Strider,"You are adept at dodging roots, foliage, and other jungle obstacles."
Junk Tinker,You can make useful tools out of even twisted or rusted scraps.
Keen Nose,"Accustomed to the foul air of underground tunnels, your sense of smell is sharpened, and noxious scents are less offensive."
Keep Up Appearances,Taldan pride means you never show weakness.
Kholo Lore,You paid close attention to the senior hunters in your clan to learn their tricks.
Kholo Weapon Familiarity,You gain access to all uncommon weapons with the kholo trait.
Kingdom Assurance,Receive a fixed result on a skill check
Kitsune Lore,You excel at navigating social situations and keeping secrets.
Kitsune Spell Familiarity,You've picked up a few magical tricks.
Know Oneself,You center yourself and call to mind the Vudrani monastic ideals of mindfulness and self-knowledge.
Know Your Own,You've spent countless hours studying the history of elves on your world and beyond and are a studied expert in your people's ways.
Known Weaknesses,"Whenever you Devise a Stratagem, you can also attempt a check to Recall Knowledge as part of that action before rolling the d20."
Kobold Lore,You attentively learned key kobold survival strategies from your elders.
Kobold Weapon Familiarity,You gain access to all uncommon weapons with the kobold trait.
Koi Secrets,"Due to their beautiful colors, ornamental koi are often found in parks and gardens where townsfolk roam."
Land Legs,You are comfortable on land for a short time.
Lavasoul,"Your elemental lineage manifests as magma and molten rock, and you can focus the magma into your hand to attack your foes."
Lawbringer,"You trace your lineage to archons, guardians of the seventiered mountain of Heaven and nurturers of law and virtue within mortals."
Learn by Watching,"Before your awakening, you watched humanoids performing some skill near you frequently."
Leech-Clip,"You are trained to capture deserters, or “leeches.” Make a melee Strike with weapon from the flail group."
Lemma of Vision,"You've solved a tiny stepping stone in your self-discovery, awakening new depths in your sight."
Lengthy Diversion,Remain hidden after you Create a Diversion
Leshy Familiar,"You call a minor spirit of nature into a plant body, creating a leshy companion to aid you in your spellcasting."
Leshy Lore,You deeply understand your people’s cultural traditions and innate strengths.
Leshy Superstition,"You notice spirits that inhabit objects, learning which bring good fortune and which are unlucky."
Lesser Enhance Venom,Your venom grows deadlier and more plentiful.
Let's Try That Again,You feel a sense of deja vu when you’ve made a mistake.
Lie to Me,Use Deception to detect lies
Life-Giving Magic,The upwelling of innate magic refreshes your body.
Lightning Tongue,Your tongue darts out faster than the eye can see to retrieve loose objects.
Like a Roach,Living with the bare necessities isn’t terribly hard for someone who has defied death
Lingering Composition,"By adding a flourish, you make your compositions last longer."
Living Weapon,You've learned to use part of your form as a weapon.
Lizardfolk Lore,You listened carefully to the tales passed down among your community.
Made for Combat,You can use your body as a deadly weapon.
Magnetic Pinions,"Small pieces of metal fly from you, propelled with magnetism at great velocity."
Magus's Analysis,You make an assessment informed by your knowledge of how a creature fights.
Maiden's Mending,You can tap into some of the magic that flows through your blood to give you new life.
Mariner's Fire,You conjure uncanny orbs of spiritual flame that float above or below the water's surface.
Marsh Runner,"When you use the Step action, you can ignore difficult terrain caused by flooding, swamps, or quicksand."
Martial Performance,"Your muse has taught you how to handle a wider variety of weapons than most bards, empowering you to effortlessly blend your performance into combat tools."
Medical Researcher,Kassi has taught you not only how to apply medicines with your medical skills but how to craft them as well.
Meld into Eidolon,"Your physical form can combine with that of your eidolon, granting benefits but limiting your capabilities."
Mental Buffer,Your mind deflects some amount of harm from attacks that induce pain or manipulate your mind directly.
Mental Sustenance,You can sustain yourself with the power of your mind.
Merfolk Lore,You paid close attention to your lessons in school.
Merfolk Weapon Familiarity,You were taught the most effective weapons of the sea.
Metal Carapace,Sheets of bent and rusted metal cover you in an armored shell.
Meticulous Restorer,"Waste not, want not; your steady eye allows you to restore craftwork quickly while conserving valuable material."
Minotaur Lore,You were raised in a minotaur enclave or have spent a great deal of time studying your culture and ancestry.
